Taxonomy	ASE.V01.A	ASE.V01.B	ASE.V01.C	ASE.V02.A	ASE.V02.B	ASE.V02.C	ASE.V03.A	ASE.V03.B	ASE.V03.C	ASE.V04.A	ASE.V04.B	ASE.V04.C	PDC.V01.5	PDC.V01.6	PDC.V01.7	PDC.V02.5	PDC.V02.6	PDC.V02.7	PDC.V03.5	PDC.V03.6	PDC.V03.7	PDC.V04.5	PDC.V04.6	PDC.V04.7	Tax_detail
unidentified_Alphaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__unidentified_Alphaproteobacteria;f__unidentified_Alphaproteobacteria;g__unidentified_Alphaproteobacteria;
Hydrogenispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Limnochordia;o__unidentified_Limnochordia;f__unidentified_Limnochordia;g__Hydrogenispora;
unidentified_Caloramatoraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Caloramatoraceae;g__unidentified_Caloramatoraceae;
Coprobacter	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Coprobacter;
Stenotrophobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Stenotrophobacter;
Granulicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.27549419516787e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;
F0058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;
Candidatus_Protochlamydia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Parachlamydiaceae;g__Candidatus_Protochlamydia;
[Eubacterium]_ventriosum_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;
Tundrisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Tundrisphaera;
unidentified_SAR116_clade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__SAR116_clade;g__unidentified_SAR116_clade;
Desulfomonile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__Desulfomonilales;f__Desulfomonilaceae;g__Desulfomonile;
UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__UCG-004;
Sva0996_marine_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;
Kallotenue	0	0	0	4.7066206463759e-05	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales;f__Kallotenuaceae;g__Kallotenue;
Candidatus_Accumulibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Candidatus_Accumulibacter;
Occallatibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Occallatibacter;
Rubellimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;
Angustibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Angustibacter;
Rhodomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodomicrobiaceae;g__Rhodomicrobium;
Desulfatiglans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans;
Pedomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium;
Dietzia	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;
Pseudoflavitalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Pseudoflavitalea;
Magnetococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Magnetococcia;o__Magnetococcales;f__Magnetococcaceae;g__Magnetococcus;
Methylobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylobacillus;
Promicromonospora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Promicromonosporaceae;g__Promicromonospora;
Candidatus_Omnitrophus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;
Wolinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Wolinella;
F0332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__F0332;
Schlesneria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Schlesneriaceae;g__Schlesneria;
Emticicia	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Emticicia;
Desulfovibrio	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	1.56887354879197e-05	0	0	0	k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;
Verruc-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;
Cardiobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;
Cerasicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus;
Ktedonobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__Ktedonobacter;
Candidatus_Chloroploca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Candidatus_Chloroploca;
Chryseomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Chryseomicrobium;
Achromobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7066206463759e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;
P3OB-42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;
Neo-b11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Neo-b11;
Patulibacter	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Patulibacter;
Lacticaseibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;
Thermoanaerobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales;f__Thermoanaerobaculaceae;g__Thermoanaerobaculum;
Clostridium_sensu_stricto_12	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_12;
EBM-39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__EBM-39;
Pseudofulvimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Pseudofulvimonas;
YC-ZSS-LKJ147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales;f__Longimicrobiaceae;g__YC-ZSS-LKJ147;
Edaphobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae_(Subgroup_1);g__Edaphobacter;
unidentified_Thermodesulfovibrionia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__unidentified_Thermodesulfovibrionia;f__unidentified_Thermodesulfovibrionia;g__unidentified_Thermodesulfovibrionia;
Hymenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;
Nakamurella	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Nakamurellaceae;g__Nakamurella;
Defluviitaleaceae_UCG-011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitaleaceae_UCG-011;
Oligoflexus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__Oligoflexaceae;g__Oligoflexus;
Uliginosibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Uliginosibacterium;
Alcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Alcaligenes;
Chitinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chitinimonadaceae;g__Chitinimonas;
Tumebacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Tumebacillus;
Tyzzerella	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;
1921-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__Ktedonobacteraceae;g__1921-2;
unidentified_Candidatus_Azambacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Azambacteria;f__unidentified_Candidatus_Azambacteria;g__unidentified_Candidatus_Azambacteria;
Chloronema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Chloronema;
Tepidimicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Tepidimicrobium;
Lacunisphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera;
Spirochaeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;
Syntrophorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Desulfobacterota;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;
DNF00809	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__DNF00809;
Enorma	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;
Anaerosporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;
Pir3_lineage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir3_lineage;
Polycyclovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;
RBG-16-58-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__RBG-16-58-14;
Rodentibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Rodentibacter;
Synechococcus_CC9902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13774709758394e-05	0	0	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_CC9902;
Chthoniobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;
Lachnospiraceae_UCG-010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010;
Sporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Sporobacter;
Fluviicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__Fluviicola;
Filimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Filimonas;
Luteolibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;
Winogradskyella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Winogradskyella;
Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;
Paenarthrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Paenarthrobacter;
unidentified_Isosphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__unidentified_Isosphaeraceae;
Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;
unidentified_Pseudonocardiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__unidentified_Pseudonocardiaceae;
unidentified_Desulfobacterota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Desulfobacterota;c__unidentified_Desulfobacterota;o__unidentified_Desulfobacterota;f__unidentified_Desulfobacterota;g__unidentified_Desulfobacterota;
Psychrilyobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Psychrilyobacter;
unidentified_Elsterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__unidentified_Elsterales;g__unidentified_Elsterales;
Kordiimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas;
unidentified_PAUC43f_marine_benthic_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Gemmatimonadota;c__PAUC43f_marine_benthic_group;o__unidentified_PAUC43f_marine_benthic_group;f__unidentified_PAUC43f_marine_benthic_group;g__unidentified_PAUC43f_marine_benthic_group;
Methylophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylophilus;
unidentified_Bacteroidales_RF16_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidales_RF16_group;g__unidentified_Bacteroidales_RF16_group;
Anaerococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;
Cloacibacterium	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Cloacibacterium;
GCA-900066575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;
Peredibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;
Family_XIII_UCG-001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_UCG-001;
Sutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;
Lachnospiraceae_UCG-006	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006;
Sandaracinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Sandaracinaceae;g__Sandaracinus;
CI75cm.2.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56887354879197e-05	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Nitrosococcaceae;g__CI75cm.2.12;
